image_name,tags
train_26121,clear primary
train_26122,agriculture clear primary road
train_26123,habitation
train_26123,agriculture clear primary road
train_26124,clear primary
train_26125,clear primary
train_26126,clear primary
train_26127,clear primary water
train_26128,clear primary
train_26129,clear primary
train_26130,haze
train_26130,primary water
train_26131,clear water
train_26132,partly_cloudy primary water
train_26133,agriculture partly_cloudy primary water
train_26134,haze
train_26134,primary
train_26135,blooming
train_26135,clear primary
train_26136,clear primary
train_26137,habitation
train_26137,agriculture clear primary water
train_26138,cultivation
train_26138,agriculture clear primary
train_26139,agriculture clear primary
train_26140,habitation
train_26140,agriculture clear primary water
train_26141,clear primary
train_26142,partly_cloudy primary
train_26143,clear primary
train_26144,partly_cloudy primary
train_26145,partly_cloudy primary
train_26146,haze
train_26146,agriculture primary water
train_26147,agriculture partly_cloudy primary road
train_26148,haze
train_26148,agriculture primary water
train_26149,agriculture clear primary road
train_26150,agriculture partly_cloudy primary road
train_26151,clear primary
train_26152,haze
train_26152,agriculture primary road
train_26153,partly_cloudy primary
train_26154,agriculture clear primary
train_26155,clear primary
train_26156,clear primary
train_26157,clear primary
train_26158,clear primary
train_26159,cloudy
train_26160,agriculture clear primary
train_26161,cultivation habitation
train_26161,agriculture clear primary road
train_26162,habitation
train_26162,agriculture clear primary road water
train_26163,blooming
train_26163,clear primary
train_26164,clear primary
train_26165,habitation
train_26165,agriculture clear primary road
train_26166,clear primary
train_26167,clear primary
train_26168,cultivation
train_26168,agriculture clear primary
train_26169,cloudy
train_26170,haze
train_26170,primary
train_26171,clear primary water
train_26172,clear primary
train_26173,clear primary
train_26174,cultivation habitation
train_26174,agriculture clear primary road
train_26175,partly_cloudy primary
train_26176,clear primary
train_26177,clear primary
train_26178,agriculture partly_cloudy primary road
train_26179,clear primary
train_26180,agriculture clear primary
train_26181,cultivation
train_26181,agriculture partly_cloudy primary road
train_26182,agriculture partly_cloudy primary
train_26183,clear primary water
train_26184,cultivation habitation
train_26184,agriculture clear primary
train_26185,cloudy
train_26186,agriculture clear primary road
train_26187,clear primary
train_26188,cultivation
train_26188,agriculture clear primary
train_26189,clear primary
train_26190,clear primary
train_26191,agriculture clear primary road
train_26192,clear primary
train_26193,agriculture partly_cloudy primary road
train_26194,clear primary
train_26195,agriculture clear primary water
train_26196,clear primary
train_26197,haze
train_26197,primary
train_26198,partly_cloudy primary
train_26199,habitation
train_26199,agriculture clear primary road
train_26200,agriculture clear primary road
train_26201,haze
train_26201,primary
train_26202,partly_cloudy primary
train_26203,clear primary
train_26204,clear primary
train_26205,agriculture clear primary
train_26206,clear primary
train_26207,clear primary
train_26208,clear primary
train_26209,clear primary water
train_26210,partly_cloudy primary
train_26211,clear primary
train_26212,agriculture clear primary
train_26213,clear primary
train_26214,partly_cloudy primary
train_26215,habitation
train_26215,agriculture clear primary road
train_26216,cloudy
train_26217,haze
train_26217,primary
train_26218,clear primary
train_26219,clear primary water
train_26220,clear primary
train_26221,clear primary
train_26222,cloudy
train_26223,blow_down
train_26223,clear primary
train_26224,clear primary
train_26225,clear primary
train_26226,cloudy
train_26227,partly_cloudy primary
train_26228,clear primary
train_26229,clear primary water
train_26230,clear primary
train_26231,clear primary
train_26232,blooming
train_26232,clear primary
train_26233,haze
train_26233,primary
train_26234,bare_ground selective_logging
train_26234,clear primary road
train_26235,partly_cloudy primary
train_26236,cloudy
train_26237,clear primary water
train_26238,clear primary
train_26239,clear primary
train_26240,clear primary
train_26241,clear primary
train_26242,bare_ground
train_26242,clear primary
train_26243,partly_cloudy water
train_26244,clear primary
train_26245,artisinal_mine
train_26245,clear primary road water
train_26246,clear primary
train_26247,clear primary
train_26248,clear primary road water
train_26249,clear primary
train_26250,haze
train_26250,primary
train_26251,clear primary
train_26252,clear primary
train_26253,clear primary
train_26254,clear primary
train_26255,clear primary
train_26256,clear primary road water
train_26257,clear primary
train_26258,clear primary
train_26259,habitation
train_26259,clear primary road water
train_26260,habitation
train_26260,agriculture clear primary water
train_26261,clear primary
train_26262,cultivation
train_26262,agriculture clear primary
train_26263,partly_cloudy primary
train_26264,clear primary
train_26265,agriculture clear primary
train_26266,agriculture clear primary
train_26267,agriculture clear primary water
train_26268,clear primary
train_26269,clear primary
train_26270,clear primary
train_26271,cloudy
train_26272,agriculture clear primary
train_26273,clear primary
train_26274,clear primary
train_26275,clear primary
train_26276,clear primary water
train_26277,habitation
train_26277,agriculture clear primary road
train_26278,partly_cloudy primary
train_26279,agriculture clear
train_26280,clear primary road water
train_26281,clear primary
train_26282,agriculture clear primary
train_26283,partly_cloudy primary
train_26284,habitation
train_26284,agriculture clear primary road
train_26285,cultivation habitation
train_26285,agriculture clear primary
train_26286,agriculture clear primary water
train_26287,clear primary
train_26288,haze
train_26288,primary
train_26289,partly_cloudy primary
train_26290,clear primary
train_26291,agriculture partly_cloudy primary road
train_26292,partly_cloudy primary water
train_26293,clear primary
train_26294,cultivation
train_26294,agriculture clear primary
train_26295,partly_cloudy primary
train_26296,clear primary
train_26297,partly_cloudy primary
train_26298,agriculture clear primary
train_26299,clear primary
train_26300,agriculture clear primary road
train_26301,artisinal_mine
train_26301,clear primary water
train_26302,clear primary
train_26303,clear primary
train_26304,agriculture clear primary
train_26305,clear primary
train_26306,agriculture clear primary road
train_26307,clear primary
train_26308,agriculture clear primary
train_26309,agriculture clear primary
train_26310,agriculture clear primary
train_26311,clear primary
train_26312,cultivation
train_26312,agriculture clear primary
train_26313,clear primary
train_26314,agriculture clear primary
train_26315,cultivation
train_26315,agriculture partly_cloudy primary
train_26316,agriculture clear primary road
train_26317,clear primary water
train_26318,agriculture clear primary road
train_26319,clear primary
train_26320,cloudy
train_26321,clear primary
train_26322,agriculture clear primary road
train_26323,clear primary
train_26324,clear primary
train_26325,clear primary water
train_26326,clear primary
train_26327,partly_cloudy primary water
train_26328,clear primary
train_26329,clear primary
train_26330,cloudy
train_26331,cultivation
train_26331,agriculture clear primary
train_26332,blooming
train_26332,clear primary
train_26333,clear primary
train_26334,partly_cloudy primary
train_26335,clear primary
train_26336,clear primary
train_26337,clear primary
train_26338,clear primary
train_26339,clear primary
train_26340,cultivation
train_26340,agriculture clear primary road
train_26341,cloudy
train_26342,clear primary
train_26343,cultivation habitation
train_26343,agriculture clear primary
train_26344,haze
train_26344,primary
train_26345,clear primary
train_26346,agriculture partly_cloudy primary road
train_26347,clear primary
train_26348,clear primary
train_26349,cultivation
train_26349,agriculture clear primary
train_26350,clear water
train_26351,clear primary
train_26352,clear primary
train_26353,clear primary road water
train_26354,clear primary
train_26355,clear primary
train_26356,cultivation
train_26356,clear primary
train_26357,habitation haze
train_26357,agriculture primary road
train_26358,agriculture clear primary road
train_26359,clear primary
train_26360,clear primary
train_26361,blooming
train_26361,clear primary
train_26362,clear primary
train_26363,clear primary
train_26364,agriculture partly_cloudy primary water
train_26365,cultivation
train_26365,agriculture partly_cloudy primary
train_26366,clear primary
train_26367,agriculture clear primary water
train_26368,clear primary
train_26369,cloudy
train_26370,clear primary
train_26371,clear primary
train_26372,clear primary
train_26373,agriculture clear primary water
train_26374,clear primary
train_26375,clear primary
train_26376,cultivation
train_26376,clear primary
train_26377,agriculture partly_cloudy primary road
train_26378,agriculture clear primary road water
train_26379,clear primary
train_26380,clear primary road water
train_26381,clear primary
train_26382,clear primary
train_26383,agriculture clear primary
train_26384,bare_ground
train_26384,clear primary road
train_26385,haze
train_26385,primary
train_26386,partly_cloudy primary
train_26387,partly_cloudy primary water
train_26388,cultivation
train_26388,clear primary
train_26389,cloudy
train_26390,agriculture clear primary
train_26391,blooming
train_26391,partly_cloudy primary
train_26392,partly_cloudy primary
train_26393,cultivation habitation
train_26393,agriculture clear primary
train_26394,cultivation
train_26394,agriculture clear primary road
train_26395,clear primary
train_26396,clear primary
train_26397,clear primary
train_26398,agriculture clear primary
train_26399,clear primary
train_26400,clear water
train_26401,partly_cloudy primary
train_26402,bare_ground
train_26402,clear
train_26403,cultivation cultivation
train_26403,agriculture clear primary road water
train_26404,clear primary
train_26405,clear primary road water
train_26406,clear primary
train_26407,haze
train_26407,primary
train_26408,clear primary
train_26409,cultivation
train_26409,agriculture clear primary
train_26410,agriculture clear primary water
train_26411,cloudy
train_26412,clear primary
train_26413,agriculture clear primary road
train_26414,haze
train_26414,primary
train_26415,agriculture clear
train_26416,cloudy
train_26417,agriculture clear road
train_26418,haze
train_26418,primary
train_26419,partly_cloudy primary
train_26420,clear primary
train_26421,clear primary
train_26422,cultivation haze
train_26422,primary
train_26423,partly_cloudy primary water
train_26424,clear primary
train_26425,partly_cloudy primary
train_26426,agriculture clear primary water
train_26427,haze
train_26427,primary water
train_26428,cultivation
train_26428,agriculture clear primary
train_26429,clear primary
train_26430,clear primary water
train_26431,agriculture partly_cloudy primary
train_26432,agriculture clear primary water
train_26433,haze
train_26433,agriculture primary
train_26434,cultivation
train_26434,agriculture partly_cloudy primary road
train_26435,clear primary
train_26436,cloudy
train_26437,agriculture clear water
train_26438,clear primary
train_26439,clear primary
train_26440,clear primary road water
train_26441,habitation
train_26441,agriculture partly_cloudy primary road
train_26442,agriculture clear primary road
train_26443,cloudy
train_26444,haze
train_26444,agriculture primary road
train_26445,clear primary
train_26446,cultivation
train_26446,clear primary
train_26447,bare_ground
train_26447,clear primary
train_26448,clear primary water
train_26449,clear primary
train_26450,cultivation
train_26450,partly_cloudy primary
train_26451,clear primary
train_26452,clear primary
train_26453,habitation
train_26453,clear road
train_26454,cultivation habitation
train_26454,agriculture clear primary
train_26455,haze
train_26455,agriculture primary
train_26456,cloudy
train_26457,clear primary
train_26458,agriculture clear primary
train_26459,bare_ground
train_26459,clear primary
train_26460,cloudy
train_26461,partly_cloudy primary
train_26462,partly_cloudy primary
train_26463,agriculture clear primary road
train_26464,clear primary
train_26465,cultivation
train_26465,agriculture partly_cloudy primary road
train_26466,clear primary
train_26467,clear primary water
train_26468,haze
train_26468,primary
train_26469,agriculture clear primary road
train_26470,partly_cloudy primary
train_26471,clear primary water
train_26472,partly_cloudy primary
train_26473,clear primary water
train_26474,agriculture clear primary road
train_26475,partly_cloudy primary
train_26476,clear primary
train_26477,agriculture partly_cloudy primary road
train_26478,partly_cloudy primary road
train_26479,clear primary
train_26480,partly_cloudy primary
train_26481,agriculture clear primary road
train_26482,agriculture clear primary road
train_26483,cultivation habitation
train_26483,agriculture clear primary water
train_26484,clear primary
train_26485,cloudy
train_26486,partly_cloudy primary
train_26487,cultivation slash_burn
train_26487,clear primary water
train_26488,agriculture clear primary water
train_26489,partly_cloudy primary road water
train_26490,agriculture clear primary
train_26491,clear primary
train_26492,clear primary water
train_26493,clear primary
train_26494,partly_cloudy primary
train_26495,clear primary
train_26496,clear primary road water
train_26497,agriculture clear primary road
train_26498,clear primary
train_26499,partly_cloudy primary water
train_26500,clear primary
train_26501,agriculture clear primary road
train_26502,clear primary
train_26503,clear primary
train_26504,clear primary
train_26505,clear primary
train_26506,clear primary
train_26507,clear primary water
train_26508,clear primary
train_26509,cultivation
train_26509,clear primary road
train_26510,clear primary road
train_26511,clear primary road
train_26512,cloudy
train_26513,clear primary water
train_26514,clear primary
train_26515,agriculture clear primary road
train_26516,agriculture clear primary road
train_26517,clear primary
train_26518,habitation
train_26518,agriculture clear primary road water
train_26519,clear primary
train_26520,cloudy
train_26521,partly_cloudy primary
train_26522,clear primary
train_26523,agriculture partly_cloudy primary
train_26524,clear primary
train_26525,cultivation habitation
train_26525,clear primary road
train_26526,agriculture partly_cloudy primary
train_26527,clear primary
train_26528,cloudy
train_26529,clear primary
train_26530,habitation
train_26530,agriculture clear primary road
train_26531,agriculture clear primary
train_26532,cloudy
train_26533,agriculture partly_cloudy primary
train_26534,cultivation
train_26534,agriculture clear primary
train_26535,clear primary
train_26536,cultivation
train_26536,agriculture clear primary road
train_26537,cultivation
train_26537,agriculture clear primary
train_26538,clear primary
train_26539,cultivation
train_26539,partly_cloudy primary
train_26540,cloudy
train_26541,cloudy
train_26542,clear primary
train_26543,agriculture clear primary road
train_26544,haze
train_26544,primary
train_26545,clear primary road
train_26546,agriculture partly_cloudy primary road
train_26547,partly_cloudy primary
train_26548,clear primary water
train_26549,cultivation
train_26549,agriculture clear primary road
train_26550,habitation
train_26550,agriculture clear primary water
train_26551,clear primary
train_26552,agriculture partly_cloudy primary
train_26553,clear primary water
train_26554,clear primary
train_26555,cultivation habitation
train_26555,agriculture partly_cloudy primary road
train_26556,cloudy
train_26557,clear primary
train_26558,cloudy
train_26559,clear primary road water
train_26560,clear primary road
train_26561,agriculture clear primary
train_26562,cloudy
train_26563,partly_cloudy primary
train_26564,cloudy
train_26565,partly_cloudy primary
train_26566,haze
train_26566,agriculture primary road
train_26567,clear primary
train_26568,clear primary
train_26569,clear primary
train_26570,agriculture clear primary road water
train_26571,cultivation
train_26571,agriculture clear primary
train_26572,cloudy
train_26573,clear primary
train_26574,habitation
train_26574,agriculture clear primary road
train_26575,clear primary
train_26576,conventional_mine
train_26576,clear primary water
train_26577,clear primary
train_26578,artisinal_mine
train_26578,clear primary road
train_26579,partly_cloudy primary
train_26580,partly_cloudy primary
train_26581,clear primary
train_26582,bare_ground habitation
train_26582,clear primary road
train_26583,bare_ground habitation
train_26583,agriculture clear primary
train_26584,agriculture partly_cloudy primary road
train_26585,habitation
train_26585,agriculture clear primary road
train_26586,clear primary
train_26587,agriculture clear primary road
train_26588,haze
train_26588,primary road water
train_26589,clear primary
train_26590,habitation
train_26590,clear primary road water
train_26591,haze
train_26591,primary
train_26592,clear primary
train_26593,agriculture clear primary road
train_26594,clear primary
train_26595,clear primary water
train_26596,clear primary
train_26597,clear primary
train_26598,haze
train_26598,primary
train_26599,haze
train_26599,primary
train_26600,cloudy
train_26601,clear primary
train_26602,cultivation
train_26602,agriculture clear primary water
train_26603,cultivation habitation
train_26603,agriculture clear primary road water
train_26604,agriculture clear primary water
train_26605,agriculture partly_cloudy primary road
train_26606,agriculture clear primary road
train_26607,agriculture clear primary water
train_26608,cultivation habitation
train_26608,clear primary
train_26609,cloudy
train_26610,clear primary
train_26611,clear primary
train_26612,cultivation
train_26612,clear primary
train_26613,haze
train_26613,primary
train_26614,clear primary
train_26615,cultivation
train_26615,agriculture clear primary water
train_26616,clear primary
train_26617,clear primary
train_26618,agriculture clear primary road
train_26619,bare_ground
train_26619,clear primary road
train_26620,cultivation
train_26620,agriculture clear primary road
train_26621,habitation
train_26621,agriculture partly_cloudy primary road
train_26622,haze
train_26622,primary
train_26623,agriculture clear primary
train_26624,clear primary
train_26625,clear primary
train_26626,clear primary
train_26627,clear primary
train_26628,artisinal_mine
train_26628,clear primary water
train_26629,habitation
train_26629,partly_cloudy primary road
train_26630,clear primary
train_26631,clear primary
train_26632,clear primary
train_26633,agriculture clear primary
train_26634,clear primary
train_26635,cultivation
train_26635,clear primary water
train_26636,cultivation
train_26636,agriculture clear primary water
train_26637,cultivation
train_26637,clear primary
train_26638,clear primary
train_26639,clear primary
train_26640,partly_cloudy primary
train_26641,clear primary
train_26642,clear primary
train_26643,cloudy
train_26644,agriculture clear primary
train_26645,agriculture clear primary
train_26646,clear primary
train_26647,partly_cloudy primary
train_26648,clear primary
train_26649,clear primary
train_26650,partly_cloudy primary
train_26651,cultivation
train_26651,agriculture clear primary
train_26652,cultivation
train_26652,agriculture clear primary
train_26653,agriculture partly_cloudy primary
train_26654,clear primary
train_26655,clear primary
train_26656,clear primary water
train_26657,habitation
train_26657,agriculture clear primary road
train_26658,cloudy
train_26659,clear primary
train_26660,cultivation
train_26660,clear primary water
train_26661,clear primary
train_26662,clear primary road water
train_26663,partly_cloudy primary
train_26664,clear primary
train_26665,agriculture clear primary road
train_26666,cultivation
train_26666,agriculture clear primary
train_26667,partly_cloudy primary
train_26668,clear primary
train_26669,partly_cloudy primary water
train_26670,clear primary
train_26671,bare_ground habitation
train_26671,agriculture clear primary
train_26672,clear primary
train_26673,cloudy
train_26674,cultivation
train_26674,agriculture clear primary
train_26675,bare_ground
train_26675,clear primary
train_26676,clear primary road water
train_26677,clear primary
train_26678,clear primary
train_26679,clear primary
train_26680,clear primary
train_26681,clear primary
train_26682,clear primary water
train_26683,clear primary
train_26684,clear primary
train_26685,clear primary water
train_26686,blooming
train_26686,clear primary
train_26687,cultivation
train_26687,agriculture clear primary water
train_26688,habitation haze
train_26688,primary water
train_26689,cultivation
train_26689,agriculture clear primary water
train_26690,agriculture partly_cloudy primary
train_26691,agriculture clear primary road water
train_26692,clear primary
train_26693,cloudy
train_26694,clear primary
train_26695,clear primary
train_26696,agriculture clear primary
train_26697,partly_cloudy primary
train_26698,partly_cloudy primary water
train_26699,haze
train_26699,primary water
train_26700,agriculture clear primary water
train_26701,clear primary
train_26702,slash_burn
train_26702,agriculture clear primary
train_26703,clear primary
train_26704,cloudy
train_26705,clear primary
train_26706,partly_cloudy primary
train_26707,cultivation
train_26707,agriculture clear primary road water
train_26708,clear primary road
train_26709,cloudy
train_26710,partly_cloudy primary
train_26711,partly_cloudy primary
train_26712,clear primary
train_26713,agriculture clear primary road
train_26714,blooming cultivation slash_burn
train_26714,agriculture clear primary
train_26715,haze
train_26715,agriculture primary road
train_26716,clear primary
train_26717,haze
train_26717,primary road
train_26718,clear primary
train_26719,agriculture partly_cloudy primary
train_26720,clear primary
train_26721,partly_cloudy primary
train_26722,cloudy
train_26723,agriculture clear primary road
train_26724,cultivation
train_26724,agriculture partly_cloudy primary road
train_26725,clear primary
train_26726,partly_cloudy primary
train_26727,clear primary
train_26728,partly_cloudy primary
train_26729,haze
train_26729,primary
train_26730,haze
train_26730,primary
train_26731,agriculture clear primary road
train_26732,clear primary
train_26733,agriculture partly_cloudy primary
train_26734,cultivation
train_26734,agriculture clear primary
train_26735,clear primary
train_26736,clear primary
train_26737,agriculture clear primary water
train_26738,partly_cloudy primary
train_26739,bare_ground
train_26739,agriculture clear primary road
train_26740,haze
train_26740,primary
train_26741,clear primary
train_26742,clear primary
train_26743,habitation
train_26743,agriculture clear road
train_26744,clear water
train_26745,agriculture clear primary road
train_26746,partly_cloudy primary
train_26747,haze
train_26747,primary
train_26748,selective_logging
train_26748,clear primary
train_26749,partly_cloudy primary
train_26750,clear primary water
train_26751,partly_cloudy primary
train_26752,agriculture clear primary road
train_26753,clear primary
train_26754,clear primary
train_26755,bare_ground
train_26755,clear primary road
train_26756,clear primary
train_26757,haze
train_26757,primary water
train_26758,cloudy
train_26759,bare_ground cultivation
train_26759,agriculture clear primary water
train_26760,clear primary
train_26761,cultivation
train_26761,agriculture clear primary
train_26762,clear primary
train_26763,cultivation
train_26763,clear primary water
train_26764,clear primary
train_26765,agriculture partly_cloudy primary
train_26766,habitation
train_26766,agriculture clear primary road
train_26767,clear primary
train_26768,agriculture clear primary
train_26769,clear primary
train_26770,cultivation
train_26770,agriculture clear primary
train_26771,agriculture partly_cloudy primary road
train_26772,clear primary
train_26773,habitation
train_26773,agriculture clear primary road
train_26774,partly_cloudy primary
train_26775,partly_cloudy primary
train_26776,partly_cloudy primary
train_26777,cultivation
train_26777,agriculture clear primary
train_26778,clear primary
train_26779,partly_cloudy primary water
train_26780,partly_cloudy primary
train_26781,partly_cloudy primary
train_26782,agriculture clear primary water
train_26783,habitation
train_26783,agriculture clear primary road
train_26784,clear primary
train_26785,habitation
train_26785,agriculture clear road
train_26786,clear water
train_26787,cultivation
train_26787,agriculture clear primary
train_26788,cultivation
train_26788,clear primary
train_26789,bare_ground
train_26789,clear primary
train_26790,clear primary road
train_26791,clear primary
train_26792,bare_ground
train_26792,clear primary
train_26793,clear primary water
train_26794,clear primary
train_26795,partly_cloudy primary
train_26796,cultivation
train_26796,clear primary
train_26797,agriculture clear primary
train_26798,clear primary
train_26799,clear primary
train_26800,clear primary
train_26801,agriculture clear primary
train_26802,clear primary
train_26803,clear primary
train_26804,clear primary
train_26805,agriculture clear primary
train_26806,partly_cloudy primary
train_26807,agriculture clear primary
train_26808,artisinal_mine cultivation
train_26808,agriculture clear primary water
train_26809,clear primary
train_26810,clear primary
train_26811,clear primary
train_26812,partly_cloudy primary
train_26813,clear primary
train_26814,cloudy
train_26815,clear primary
train_26816,habitation
train_26816,agriculture clear primary road
train_26817,habitation
train_26817,agriculture partly_cloudy road
train_26818,clear primary
train_26819,clear primary
train_26820,haze
train_26820,primary road water
train_26821,clear primary
train_26822,clear primary
train_26823,clear primary road
train_26824,cultivation habitation
train_26824,agriculture clear primary road water
train_26825,partly_cloudy primary
train_26826,agriculture clear primary road
train_26827,haze
train_26827,primary
train_26828,clear primary
train_26829,clear primary
train_26830,agriculture clear primary road
train_26831,partly_cloudy primary
train_26832,haze
train_26832,primary road water
train_26833,agriculture clear primary
train_26834,clear primary
train_26835,agriculture clear primary
train_26836,clear primary
train_26837,clear primary
train_26838,haze
train_26838,primary
train_26839,agriculture clear primary
train_26840,clear primary water
train_26841,clear primary
train_26842,agriculture clear primary road
train_26843,partly_cloudy primary
train_26844,clear primary
train_26845,habitation
train_26845,agriculture partly_cloudy primary road
train_26846,clear primary
train_26847,cultivation habitation
train_26847,agriculture clear primary road water
train_26848,agriculture clear primary water
train_26849,clear primary
train_26850,cultivation habitation
train_26850,agriculture clear primary road
train_26851,partly_cloudy primary
train_26852,clear primary
train_26853,habitation
train_26853,agriculture clear primary road
train_26854,clear primary
train_26855,habitation
train_26855,agriculture clear primary road
train_26856,haze
train_26856,primary
train_26857,agriculture clear primary road
train_26858,agriculture clear primary water
train_26859,habitation
train_26859,clear water
train_26860,clear primary
train_26861,clear primary
train_26862,haze
train_26862,primary
train_26863,clear primary
train_26864,cultivation
train_26864,agriculture clear primary
train_26865,clear primary
train_26866,cultivation
train_26866,agriculture clear primary
train_26867,clear primary
train_26868,clear primary
train_26869,blooming
train_26869,clear primary
train_26870,clear primary
train_26871,cultivation
train_26871,agriculture partly_cloudy primary
train_26872,clear primary
train_26873,partly_cloudy primary road water
train_26874,cultivation habitation
train_26874,agriculture clear primary road
train_26875,agriculture clear primary road
train_26876,habitation
train_26876,agriculture clear primary road
train_26877,agriculture clear primary road
train_26878,partly_cloudy primary
train_26879,agriculture clear primary road
train_26880,habitation haze
train_26880,agriculture primary road
train_26881,clear primary
train_26882,cloudy
train_26883,clear primary
train_26884,clear primary
train_26885,haze
train_26885,primary
train_26886,haze
train_26886,agriculture primary
train_26887,cultivation
train_26887,agriculture clear primary
train_26888,cultivation
train_26888,agriculture partly_cloudy primary
train_26889,cultivation habitation
train_26889,agriculture partly_cloudy primary road
train_26890,cultivation
train_26890,agriculture clear primary
train_26891,clear primary water
train_26892,cloudy
train_26893,agriculture clear primary
train_26894,clear primary
train_26895,partly_cloudy primary water
train_26896,clear primary
train_26897,cultivation
train_26897,agriculture clear primary
train_26898,selective_logging
train_26898,clear primary
train_26899,clear primary
train_26900,agriculture clear primary road
train_26901,agriculture clear primary road
train_26902,clear primary
train_26903,cloudy
train_26904,clear primary road water
train_26905,haze
train_26905,primary road water
train_26906,partly_cloudy primary
train_26907,partly_cloudy primary
train_26908,agriculture clear primary water
train_26909,cultivation selective_logging
train_26909,clear primary road
train_26910,habitation
train_26910,agriculture partly_cloudy primary
train_26911,cultivation
train_26911,agriculture clear primary
train_26912,clear primary
train_26913,clear primary
train_26914,haze
train_26914,agriculture primary
train_26915,clear primary
train_26916,cloudy
train_26917,clear primary
train_26918,clear primary
train_26919,clear primary
train_26920,partly_cloudy primary
train_26921,habitation
train_26921,agriculture clear primary water
train_26922,clear primary
train_26923,agriculture clear primary
train_26924,clear primary water
train_26925,cultivation
train_26925,agriculture clear primary
train_26926,clear primary
train_26927,haze
train_26927,primary
train_26928,cultivation habitation
train_26928,agriculture clear primary water
train_26929,clear primary
train_26930,clear primary
train_26931,agriculture partly_cloudy primary water
train_26932,agriculture clear primary
train_26933,clear primary
train_26934,agriculture clear primary road
train_26935,clear primary
train_26936,clear water
train_26937,clear primary
train_26938,haze
train_26938,primary water
train_26939,clear primary
train_26940,agriculture clear primary road
train_26941,clear primary
train_26942,agriculture clear primary water
train_26943,cultivation
train_26943,agriculture clear primary
train_26944,clear primary
train_26945,artisinal_mine bare_ground
train_26945,clear water
train_26946,agriculture clear primary water
train_26947,clear primary water
train_26948,clear primary
train_26949,clear primary water
train_26950,clear primary
train_26951,clear primary road
train_26952,clear primary
train_26953,clear primary
train_26954,clear primary
train_26955,partly_cloudy primary
train_26956,clear primary
train_26957,cloudy
train_26958,clear primary road
train_26959,clear primary
train_26960,clear primary
train_26961,cultivation
train_26961,agriculture clear primary
train_26962,partly_cloudy primary
train_26963,clear primary
train_26964,clear primary
train_26965,cultivation habitation
train_26965,agriculture partly_cloudy primary road
train_26966,cultivation
train_26966,agriculture clear primary
train_26967,cultivation habitation
train_26967,agriculture clear primary road
train_26968,clear primary
train_26969,clear primary
train_26970,artisinal_mine
train_26970,clear primary road water
train_26971,bare_ground
train_26971,agriculture clear primary road
train_26972,cultivation
train_26972,agriculture clear primary
train_26973,clear primary road water
train_26974,cloudy
train_26975,haze
train_26975,agriculture primary
train_26976,habitation
train_26976,clear primary road water
train_26977,haze
train_26977,primary
train_26978,clear primary
train_26979,clear primary
train_26980,agriculture partly_cloudy primary
train_26981,haze
train_26981,primary
train_26982,cultivation
train_26982,agriculture clear primary
train_26983,partly_cloudy primary
train_26984,bare_ground
train_26984,agriculture clear primary water
train_26985,clear primary
train_26986,agriculture clear primary
train_26987,agriculture clear primary
train_26988,clear primary
train_26989,cloudy
train_26990,clear primary
train_26991,clear primary water
train_26992,habitation
train_26992,agriculture clear primary road
train_26993,clear primary
train_26994,cultivation
train_26994,agriculture clear primary
train_26995,partly_cloudy primary
train_26996,clear primary
train_26997,clear primary
train_26998,clear primary
train_26999,cloudy
train_27000,cultivation habitation
train_27000,agriculture clear primary road
train_27001,agriculture clear primary road water
train_27002,clear primary
train_27003,cultivation haze
train_27003,primary water
train_27004,agriculture clear primary water
train_27005,cloudy
train_27006,clear primary
train_27007,clear primary
train_27008,clear primary water
train_27009,artisinal_mine
train_27009,clear primary
train_27010,cloudy
train_27011,clear primary
train_27012,partly_cloudy primary
train_27013,habitation
train_27013,clear primary road
train_27014,habitation
train_27014,agriculture clear primary road
train_27015,clear primary
train_27016,clear primary water
train_27017,partly_cloudy primary
train_27018,agriculture clear primary
train_27019,clear primary
train_27020,partly_cloudy primary
train_27021,agriculture partly_cloudy primary road
train_27022,partly_cloudy primary
train_27023,clear primary
train_27024,clear primary
train_27025,partly_cloudy primary
train_27026,clear primary road
train_27027,bare_ground
train_27027,agriculture clear primary
train_27028,bare_ground
train_27028,clear water
train_27029,bare_ground
train_27029,agriculture clear
train_27030,haze water
train_27031,partly_cloudy primary road water
train_27032,cultivation slash_burn
train_27032,clear primary
train_27033,agriculture clear primary
train_27034,clear primary
train_27035,cultivation
train_27035,agriculture clear primary
train_27036,habitation
train_27036,agriculture clear primary road
train_27037,clear primary
train_27038,clear primary water
train_27039,clear primary
train_27040,clear primary
train_27041,partly_cloudy primary
train_27042,cultivation habitation
train_27042,agriculture clear primary road
train_27043,agriculture clear primary
train_27044,clear primary
train_27045,agriculture clear primary road
train_27046,haze
train_27046,primary
train_27047,clear primary
train_27048,agriculture clear primary
train_27049,clear primary
train_27050,cultivation
train_27050,clear primary
train_27051,agriculture clear primary
train_27052,cultivation
train_27052,agriculture partly_cloudy primary
train_27053,agriculture clear primary
train_27054,cultivation cultivation
train_27054,agriculture clear primary road
train_27055,cultivation slash_burn
train_27055,agriculture partly_cloudy primary
train_27056,agriculture partly_cloudy primary road
train_27057,blooming
train_27057,clear primary
train_27058,cultivation
train_27058,clear primary
train_27059,clear primary
train_27060,clear primary
train_27061,agriculture partly_cloudy primary road
train_27062,partly_cloudy primary
train_27063,clear primary
train_27064,clear primary
train_27065,agriculture clear primary
train_27066,agriculture clear primary
