image_name,tags
aug_train_24698_33968,clear primary
aug_train_1835_33967,clear primary
aug_train_14750_33966,partly_cloudy primary
aug_train_10931_33965,bare_ground clear
aug_train_28103_33964,clear primary
aug_train_27906_33963,partly_cloudy primary
aug_train_15364_33962,cloudy
aug_train_13050_33961,clear primary
aug_train_18596_33960,haze primary
aug_train_13535_33959,clear primary
aug_train_33811_33958,haze primary
aug_train_15848_33957,clear primary
aug_train_14883_33956,haze primary
aug_train_35172_33955,partly_cloudy primary
aug_train_11485_33954,clear primary
aug_train_35991_33953,clear primary
aug_train_30567_33952,partly_cloudy primary
aug_train_8758_33951,clear primary
aug_train_36479_33950,clear primary
aug_train_31733_33949,clear primary
aug_train_18742_33948,partly_cloudy primary
aug_train_37884_33947,clear primary
aug_train_1513_33946,clear primary
aug_train_5972_33945,haze primary
aug_train_29188_33944,clear primary
aug_train_39314_33943,clear primary
aug_train_36659_33942,partly_cloudy primary
aug_train_36853_33941,partly_cloudy primary
aug_train_28769_33940,partly_cloudy primary
aug_train_13200_33939,clear primary
aug_train_4414_33938,cloudy
aug_train_36903_33937,clear primary
aug_train_13339_33936,clear primary
aug_train_8387_33935,agriculture clear
aug_train_39643_33934,partly_cloudy primary
aug_train_1310_33933,clear primary
aug_train_13894_33932,clear water
aug_train_31366_33931,clear primary
aug_train_9760_33930,partly_cloudy primary
aug_train_24761_33929,partly_cloudy primary
aug_train_6883_33928,clear primary
aug_train_24971_33927,clear primary
aug_train_13151_33926,clear primary
aug_train_13204_33925,clear primary
aug_train_3195_33924,clear primary
aug_train_12853_33923,clear primary
aug_train_30015_33922,haze primary
aug_train_299_33921,clear primary
aug_train_27558_33920,partly_cloudy primary
aug_train_23977_33919,partly_cloudy primary
aug_train_27937_33918,partly_cloudy primary
aug_train_427_33917,clear primary
aug_train_936_33916,clear primary
aug_train_16360_33915,clear primary
aug_train_36589_33914,clear primary
aug_train_19554_33913,clear primary
aug_train_36935_33912,cloudy
aug_train_22879_33911,clear primary
aug_train_13759_33910,clear primary
aug_train_11424_33909,clear primary
aug_train_29607_33908,clear primary
aug_train_26189_33907,clear primary
aug_train_34188_33906,partly_cloudy primary
aug_train_4744_33905,partly_cloudy primary
aug_train_6967_33904,clear primary
aug_train_39296_33903,clear primary
aug_train_16551_33902,cloudy
aug_train_1339_33901,cloudy
aug_train_19634_33900,partly_cloudy primary
aug_train_33226_33899,clear primary
aug_train_34638_33898,partly_cloudy primary
aug_train_31548_33897,partly_cloudy primary
aug_train_5704_33896,clear primary
aug_train_17089_33895,clear primary
aug_train_16428_33894,clear primary
aug_train_34645_33893,clear primary
aug_train_34806_33892,clear primary
aug_train_16441_33891,partly_cloudy primary
aug_train_8151_33890,clear primary
aug_train_19303_33889,clear primary
aug_train_9378_33888,clear primary
aug_train_19583_33887,partly_cloudy primary
aug_train_37133_33886,partly_cloudy primary
aug_train_28549_33885,partly_cloudy primary
aug_train_15068_33884,clear primary
aug_train_29517_33883,clear primary
aug_train_2006_33882,cloudy
aug_train_34627_33881,clear primary
aug_train_22090_33880,clear primary
aug_train_37827_33879,clear primary
aug_train_18689_33878,clear primary
aug_train_7286_33877,clear primary
aug_train_37839_33876,clear primary
aug_train_24021_33875,clear primary
aug_train_11183_33874,clear primary
aug_train_15574_33873,clear primary
aug_train_26896_33872,clear primary
aug_train_10359_33871,partly_cloudy primary
aug_train_9821_33870,clear primary
aug_train_11704_33869,clear primary
aug_train_20135_33868,clear primary
aug_train_18016_33867,clear primary
aug_train_5451_33866,clear primary
aug_train_27185_33865,clear primary
aug_train_19924_33864,clear primary
aug_train_28602_33863,partly_cloudy primary
aug_train_34262_33862,clear primary
aug_train_21098_33861,cloudy
aug_train_30114_33860,partly_cloudy primary
aug_train_6178_33859,clear primary
aug_train_8808_33858,clear primary
aug_train_21783_33857,clear primary
aug_train_20059_33856,clear primary
aug_train_7684_33855,clear primary
aug_train_5593_33854,clear primary
aug_train_32441_33853,clear primary
aug_train_40230_33852,clear primary
aug_train_19338_33851,clear primary
aug_train_13196_33850,partly_cloudy primary
aug_train_439_33849,clear primary
aug_train_32997_33848,partly_cloudy primary
aug_train_6657_33847,clear primary
aug_train_25592_33846,clear primary
aug_train_9229_33845,cloudy
aug_train_13336_33844,clear primary
aug_train_10451_33843,cloudy
aug_train_38332_33842,clear primary
aug_train_1049_33841,clear primary
aug_train_30225_33840,clear primary
aug_train_39664_33839,clear primary
aug_train_971_33838,clear primary
aug_train_34987_33837,clear primary
aug_train_34381_33836,cloudy
aug_train_6819_33835,clear primary
aug_train_11371_33834,clear primary
aug_train_30075_33833,clear primary
aug_train_16319_33832,clear primary
aug_train_24068_33831,clear primary
aug_train_250_33830,clear primary
aug_train_6236_33829,clear primary
aug_train_14023_33828,clear primary
aug_train_18660_33827,clear primary
aug_train_28533_33826,partly_cloudy primary
aug_train_32335_33825,clear primary
aug_train_6466_33824,clear primary
aug_train_7692_33823,clear primary
aug_train_23672_33822,clear primary
aug_train_32360_33821,clear primary
aug_train_28082_33820,clear primary
aug_train_38381_33819,clear primary
aug_train_7998_33818,clear primary
aug_train_33434_33817,clear primary
aug_train_16042_33816,cloudy
aug_train_31167_33815,clear primary
aug_train_25655_33814,clear primary
aug_train_30336_33813,clear primary
aug_train_28659_33812,partly_cloudy primary
aug_train_6354_33811,partly_cloudy primary
aug_train_26999_33810,cloudy
aug_train_4049_33809,clear primary
aug_train_38691_33808,clear primary
aug_train_28187_33807,clear primary
aug_train_2040_33806,clear primary
aug_train_35622_33805,cloudy
aug_train_9476_33804,clear primary
aug_train_34299_33803,clear primary
aug_train_7381_33802,clear primary
aug_train_28465_33801,clear primary
aug_train_20838_33800,clear primary
aug_train_37222_33799,clear primary
aug_train_29749_33798,partly_cloudy primary
aug_train_31983_33797,partly_cloudy primary
aug_train_36101_33796,clear primary
aug_train_26769_33795,clear primary
aug_train_5486_33794,clear primary
aug_train_21798_33793,clear primary
aug_train_12480_33792,clear primary
aug_train_20143_33791,partly_cloudy primary
aug_train_14191_33790,clear primary
aug_train_13470_33789,partly_cloudy primary
aug_train_4188_33788,clear primary
aug_train_5768_33787,clear primary
aug_train_18523_33786,clear primary
aug_train_17055_33785,clear primary
aug_train_31249_33784,clear primary
aug_train_5133_33783,clear primary
aug_train_21701_33782,partly_cloudy primary
aug_train_30025_33781,clear primary
aug_train_37969_33780,partly_cloudy primary
aug_train_15166_33779,clear primary
aug_train_24107_33778,clear primary
aug_train_29211_33777,clear primary
aug_train_21203_33776,clear primary
aug_train_25008_33775,clear primary
aug_train_9729_33774,haze primary
aug_train_23223_33773,clear primary
aug_train_39242_33772,clear primary
aug_train_10303_33771,clear primary
aug_train_6848_33770,clear primary
aug_train_2534_33769,clear primary
aug_train_24324_33768,clear primary
aug_train_9121_33767,clear primary
aug_train_3441_33766,clear water
aug_train_6252_33765,partly_cloudy primary
aug_train_25276_33764,clear primary
aug_train_2247_33763,clear primary
aug_train_16088_33762,clear primary
aug_train_31443_33761,clear primary
aug_train_24488_33760,clear primary
aug_train_12717_33759,clear primary
aug_train_10288_33758,clear primary
aug_train_10680_33757,partly_cloudy primary
aug_train_1658_33756,clear primary
aug_train_21988_33755,clear primary
aug_train_39408_33754,haze primary
aug_train_10668_33753,clear primary
aug_train_8660_33752,clear primary
aug_train_14614_33751,haze primary
aug_train_15043_33750,haze primary
aug_train_36177_33749,clear primary
aug_train_7096_33748,cloudy
aug_train_34701_33747,agriculture partly_cloudy
aug_train_38738_33746,clear primary
aug_train_23850_33745,agriculture clear
aug_train_38132_33744,cloudy
aug_train_30150_33743,conventional_mine partly_cloudy
aug_train_36340_33742,cloudy
aug_train_17392_33741,clear primary
aug_train_25916_33740,clear primary
aug_train_21565_33739,clear primary
aug_train_8495_33738,clear primary
aug_train_38175_33737,partly_cloudy primary
aug_train_3055_33736,clear primary
aug_train_3197_33735,clear primary
aug_train_13461_33734,clear primary
aug_train_14362_33733,haze primary
aug_train_11644_33732,cloudy
aug_train_6192_33731,cloudy
aug_train_19903_33730,clear primary
aug_train_22265_33729,clear primary
aug_train_10734_33728,clear primary
aug_train_19701_33727,clear primary
aug_train_28575_33726,cloudy
aug_train_1369_33725,clear primary
aug_train_38028_33724,clear primary
aug_train_32592_33723,partly_cloudy primary
aug_train_6833_33722,clear primary
aug_train_33957_33721,clear primary
aug_train_17547_33720,clear primary
aug_train_35612_33719,clear primary
aug_train_31379_33718,clear primary
aug_train_30307_33717,haze primary
aug_train_1471_33716,haze primary
aug_train_18609_33715,clear primary
aug_train_4074_33714,clear primary
aug_train_18638_33713,clear primary
aug_train_4151_33712,partly_cloudy primary
aug_train_6992_33711,clear primary
aug_train_36181_33710,clear primary
aug_train_17246_33709,clear primary
aug_train_18352_33708,clear primary
aug_train_29843_33707,clear primary
aug_train_5827_33706,clear primary
aug_train_254_33705,clear primary
aug_train_5086_33704,clear primary
aug_train_27974_33703,clear primary
aug_train_32754_33702,clear primary
aug_train_1642_33701,haze primary
aug_train_7172_33700,cloudy
aug_train_28865_33699,clear primary
aug_train_5029_33698,clear primary
aug_train_39586_33697,haze primary
aug_train_23877_33696,cloudy
aug_train_22506_33695,clear primary
aug_train_1580_33694,cloudy
aug_train_15257_33693,partly_cloudy primary
aug_train_15178_33692,clear primary
aug_train_5283_33691,clear primary
aug_train_8670_33690,clear primary
aug_train_21806_33689,cloudy
aug_train_34305_33688,clear primary
aug_train_23081_33687,cloudy
aug_train_34086_33686,clear primary
aug_train_969_33685,partly_cloudy primary
aug_train_38477_33684,partly_cloudy primary
aug_train_18351_33683,clear primary
aug_train_29179_33682,clear primary
aug_train_35880_33681,haze primary
aug_train_3813_33680,haze primary
aug_train_24489_33679,clear primary
aug_train_29120_33678,clear primary
aug_train_15135_33677,haze primary
aug_train_30373_33676,haze primary
aug_train_4414_33675,cloudy
aug_train_2068_33674,clear primary
aug_train_40329_33673,clear primary
aug_train_39697_33672,clear primary
aug_train_231_33671,partly_cloudy primary
aug_train_38804_33670,cloudy
aug_train_11894_33669,partly_cloudy primary
aug_train_35678_33668,clear primary
aug_train_1570_33667,clear primary
aug_train_208_33666,clear primary
aug_train_36177_33665,clear primary
aug_train_17201_33664,clear primary
aug_train_22004_33663,agriculture clear
aug_train_14261_33662,clear primary
aug_train_31628_33661,clear primary
aug_train_29374_33660,partly_cloudy water
aug_train_37276_33659,clear primary
aug_train_31425_33658,clear water
aug_train_33000_33657,clear primary
aug_train_10552_33656,cloudy
aug_train_13351_33655,clear primary
aug_train_31631_33654,haze primary
aug_train_12017_33653,clear primary
aug_train_25801_33652,clear primary
aug_train_20682_33651,partly_cloudy primary
aug_train_26094_33650,clear primary
aug_train_33692_33649,haze primary
aug_train_20682_33648,partly_cloudy primary
aug_train_13204_33647,clear primary
aug_train_30687_33646,partly_cloudy primary
aug_train_26524_33645,clear primary
aug_train_31735_33644,clear primary
aug_train_10808_33643,partly_cloudy primary
aug_train_11527_33642,clear primary
aug_train_28654_33641,clear primary
aug_train_8235_33640,clear primary
aug_train_25787_33639,clear primary
aug_train_4142_33638,clear primary
aug_train_32713_33637,clear primary
aug_train_36494_33636,clear primary
aug_train_10662_33635,clear primary
aug_train_8296_33634,clear primary
aug_train_11030_33633,clear primary
aug_train_12528_33632,clear primary
aug_train_23585_33631,clear primary
aug_train_35999_33630,partly_cloudy primary
aug_train_22847_33629,clear primary
aug_train_39163_33628,cloudy
aug_train_28980_33627,clear primary
aug_train_26906_33626,partly_cloudy primary
aug_train_12101_33625,clear primary
aug_train_10565_33624,clear primary
aug_train_33220_33623,clear primary
aug_train_24146_33622,haze primary
aug_train_2279_33621,clear primary
aug_train_8106_33620,haze primary
aug_train_19355_33619,clear water
aug_train_11852_33618,clear primary
aug_train_23541_33617,clear primary
aug_train_18473_33616,partly_cloudy primary
aug_train_30992_33615,clear primary
aug_train_9920_33614,clear primary
aug_train_7077_33613,clear primary
aug_train_9328_33612,haze primary
aug_train_18097_33611,clear primary
aug_train_18474_33610,partly_cloudy primary
aug_train_37771_33609,clear primary
aug_train_34251_33608,clear primary
aug_train_15837_33607,haze primary
aug_train_23261_33606,clear water
aug_train_4272_33605,clear primary
aug_train_10891_33604,cloudy
aug_train_9361_33603,agriculture clear
aug_train_32080_33602,partly_cloudy primary
aug_train_655_33601,clear primary
aug_train_24819_33600,clear primary
aug_train_32273_33599,haze primary
aug_train_15580_33598,partly_cloudy primary
aug_train_37389_33597,haze primary
aug_train_20601_33596,cloudy
aug_train_15300_33595,clear primary
aug_train_14416_33594,partly_cloudy primary
aug_train_29700_33593,clear primary
aug_train_31198_33592,haze primary
aug_train_22347_33591,clear primary
aug_train_13311_33590,partly_cloudy primary
aug_train_11450_33589,clear primary
aug_train_34853_33588,clear primary
aug_train_1024_33587,clear primary
aug_train_14351_33586,clear primary
aug_train_160_33585,partly_cloudy primary
aug_train_29993_33584,haze primary
aug_train_3759_33583,clear primary
aug_train_14857_33582,clear primary
aug_train_13058_33581,clear primary
aug_train_30429_33580,clear primary
aug_train_10555_33579,cloudy
aug_train_39264_33578,clear primary
aug_train_7196_33577,clear primary
aug_train_26563_33576,partly_cloudy primary
aug_train_22468_33575,partly_cloudy primary
aug_train_6742_33574,partly_cloudy primary
aug_train_1498_33573,clear primary
aug_train_6123_33572,clear primary
aug_train_35440_33571,clear primary
aug_train_11403_33570,clear primary
aug_train_24815_33569,clear primary
aug_train_23845_33568,clear primary
aug_train_36916_33567,clear primary
aug_train_28618_33566,partly_cloudy primary
aug_train_38033_33565,clear primary
aug_train_11910_33564,clear primary
aug_train_2285_33563,clear primary
aug_train_10097_33562,clear primary
aug_train_6824_33561,clear primary
aug_train_36732_33560,clear primary
aug_train_28479_33559,clear primary
aug_train_9850_33558,clear primary
aug_train_7688_33557,clear primary
aug_train_28939_33556,clear primary
aug_train_15892_33555,clear primary
aug_train_16989_33554,cloudy
aug_train_10796_33553,haze primary
aug_train_13151_33552,clear primary
aug_train_31809_33551,clear primary
aug_train_17798_33550,clear primary
aug_train_34155_33549,partly_cloudy primary
aug_train_8935_33548,clear primary
aug_train_25832_33547,agriculture clear
aug_train_31684_33546,clear primary
aug_train_26005_33545,clear primary
aug_train_26143_33544,clear primary
aug_train_22801_33543,clear primary
aug_train_30911_33542,clear primary
aug_train_22237_33541,cloudy
aug_train_1248_33540,clear primary
aug_train_39462_33539,clear primary
aug_train_12897_33538,clear primary
aug_train_22039_33537,clear primary
aug_train_27554_33536,clear primary
aug_train_27554_33535,clear primary
aug_train_31239_33534,cloudy
aug_train_9627_33533,clear primary
aug_train_34660_33532,clear primary
aug_train_26849_33531,clear primary
aug_train_25552_33530,clear primary
aug_train_12989_33529,clear water
aug_train_13840_33528,clear primary
aug_train_20486_33527,clear primary
aug_train_20743_33526,clear primary
aug_train_22495_33525,clear primary
aug_train_7900_33524,clear primary
aug_train_16959_33523,clear primary
aug_train_31463_33522,partly_cloudy primary
aug_train_9242_33521,clear primary
aug_train_7574_33520,clear primary
aug_train_32567_33519,clear primary
aug_train_16283_33518,clear primary
aug_train_11623_33517,clear primary
aug_train_31676_33516,clear primary
aug_train_12588_33515,partly_cloudy primary
aug_train_15542_33514,partly_cloudy primary
aug_train_13769_33513,clear primary
aug_train_38299_33512,clear primary
aug_train_13959_33511,clear primary
aug_train_15694_33510,partly_cloudy primary
aug_train_18463_33509,clear primary
aug_train_16202_33508,haze primary
aug_train_10774_33507,clear primary
aug_train_24803_33506,clear primary
aug_train_591_33505,clear primary
aug_train_29022_33504,clear primary
aug_train_27017_33503,partly_cloudy primary
aug_train_28775_33502,clear primary
aug_train_37816_33501,clear primary
aug_train_7193_33500,clear primary
aug_train_7960_33499,clear primary
aug_train_709_33498,clear primary
aug_train_1322_33497,clear primary
aug_train_11788_33496,clear primary
aug_train_29425_33495,clear primary
aug_train_14943_33494,clear primary
aug_train_2982_33493,clear primary
aug_train_20148_33492,clear primary
aug_train_6930_33491,clear primary
aug_train_5281_33490,clear primary
aug_train_16937_33489,clear primary
aug_train_31220_33488,partly_cloudy primary
aug_train_28835_33487,clear primary
aug_train_6314_33486,clear primary
aug_train_5294_33485,cloudy
aug_train_37277_33484,clear primary
aug_train_26197_33483,haze primary
aug_train_886_33482,clear primary
aug_train_9703_33481,clear primary
aug_train_25202_33480,clear primary
aug_train_31581_33479,clear primary
aug_train_24419_33478,clear primary
aug_train_24366_33477,clear primary
aug_train_14467_33476,clear primary
aug_train_36936_33475,clear primary
aug_train_7339_33474,clear primary
aug_train_12582_33473,clear primary
aug_train_28875_33472,partly_cloudy primary
aug_train_955_33471,clear primary
aug_train_29014_33470,cloudy
aug_train_28769_33469,partly_cloudy primary
aug_train_7749_33468,clear primary
aug_train_35383_33467,clear primary
aug_train_28533_33466,partly_cloudy primary
aug_train_34022_33465,clear primary
aug_train_16284_33464,clear primary
aug_train_35087_33463,clear primary
aug_train_7287_33462,clear primary
aug_train_15737_33461,cloudy
aug_train_30614_33460,cloudy
aug_train_19660_33459,clear primary
aug_train_35583_33458,partly_cloudy primary
aug_train_29718_33457,clear primary
aug_train_1772_33456,partly_cloudy primary
aug_train_28278_33455,clear primary
aug_train_7678_33454,clear primary
aug_train_2369_33453,clear primary
aug_train_4109_33452,clear primary
aug_train_32462_33451,partly_cloudy primary
aug_train_29245_33450,cloudy
aug_train_9000_33449,clear primary
aug_train_26443_33448,cloudy
aug_train_25604_33447,partly_cloudy primary
aug_train_35178_33446,clear water
aug_train_21001_33445,clear primary
aug_train_25797_33444,clear primary
aug_train_28479_33443,clear primary
aug_train_20116_33442,clear primary
aug_train_310_33441,clear primary
aug_train_18097_33440,clear primary
aug_train_3062_33439,clear primary
aug_train_8741_33438,partly_cloudy primary
aug_train_39959_33437,clear primary
aug_train_2611_33436,clear primary
aug_train_15735_33435,clear primary
aug_train_11182_33434,clear primary
aug_train_34559_33433,partly_cloudy primary
aug_train_29938_33432,partly_cloudy primary
aug_train_27254_33431,cloudy
aug_train_11820_33430,cloudy
aug_train_18850_33429,clear primary
aug_train_6497_33428,clear primary
aug_train_4912_33427,clear primary
aug_train_36067_33426,clear primary
aug_train_20497_33425,partly_cloudy primary
aug_train_26667_33424,partly_cloudy primary
aug_train_32429_33423,haze primary
aug_train_19988_33422,partly_cloudy primary
aug_train_7781_33421,clear primary
aug_train_32701_33420,haze primary
aug_train_1113_33419,haze primary
aug_train_1452_33418,clear primary
aug_train_6435_33417,clear primary
aug_train_15724_33416,clear primary
aug_train_39061_33415,cloudy
aug_train_8624_33414,clear primary
aug_train_9351_33413,clear water
aug_train_20802_33412,partly_cloudy primary
aug_train_36077_33411,clear primary
aug_train_28202_33410,clear primary
aug_train_18168_33409,partly_cloudy primary
aug_train_37737_33408,clear primary
aug_train_21547_33407,clear primary
aug_train_6047_33406,clear primary
aug_train_32101_33405,partly_cloudy primary
aug_train_19813_33404,cloudy
aug_train_29322_33403,clear primary
aug_train_13018_33402,clear primary
aug_train_32388_33401,clear primary
aug_train_6470_33400,haze primary
aug_train_28029_33399,haze primary
aug_train_35719_33398,haze primary
aug_train_10794_33397,clear primary
aug_train_33227_33396,partly_cloudy primary
aug_train_9739_33395,clear primary
aug_train_30167_33394,clear primary
aug_train_28167_33393,clear primary
aug_train_39854_33392,clear primary
aug_train_16306_33391,clear primary
aug_train_13857_33390,clear primary
aug_train_18570_33389,haze primary
aug_train_22648_33388,clear primary
aug_train_14416_33387,partly_cloudy primary
aug_train_16470_33386,clear primary
aug_train_5974_33385,clear primary
aug_train_13758_33384,clear primary
aug_train_19567_33383,clear primary
aug_train_22154_33382,clear primary
aug_train_36707_33381,clear primary
aug_train_27569_33380,clear primary
aug_train_5016_33379,clear primary
aug_train_28965_33378,cloudy
aug_train_5520_33377,clear primary
aug_train_9538_33376,clear primary
aug_train_26436_33375,cloudy
aug_train_37019_33374,partly_cloudy primary
aug_train_16654_33373,haze primary
aug_train_27994_33372,partly_cloudy primary
aug_train_18460_33371,clear primary
aug_train_27812_33370,clear primary
aug_train_7516_33369,clear primary
aug_train_37098_33368,clear primary
aug_train_25980_33367,clear primary
aug_train_22425_33366,clear primary
aug_train_25425_33365,clear primary
aug_train_9001_33364,clear primary
aug_train_32303_33363,clear primary
aug_train_7477_33362,clear primary
aug_train_18154_33361,cloudy
aug_train_31176_33360,clear primary
aug_train_31009_33359,partly_cloudy primary
aug_train_5815_33358,clear primary
aug_train_9760_33357,partly_cloudy primary
aug_train_1007_33356,clear primary
aug_train_24748_33355,haze primary
aug_train_35492_33354,clear primary
aug_train_25523_33353,clear primary
aug_train_1800_33352,clear primary
aug_train_36711_33351,clear primary
aug_train_8080_33350,clear primary
aug_train_39672_33349,haze primary
aug_train_8252_33348,partly_cloudy primary
aug_train_13477_33347,clear primary
aug_train_8985_33346,clear primary
aug_train_30131_33345,clear primary
aug_train_36442_33344,partly_cloudy primary
aug_train_17598_33343,clear primary
aug_train_4334_33342,cloudy
aug_train_12840_33341,clear primary
aug_train_9235_33340,clear primary
aug_train_22343_33339,clear primary
aug_train_1514_33338,clear primary
aug_train_24705_33337,clear primary
aug_train_27039_33336,clear primary
aug_train_17441_33335,clear primary
aug_train_9127_33334,clear primary
aug_train_13401_33333,clear primary
aug_train_27011_33332,clear primary
aug_train_31708_33331,clear primary
aug_train_34387_33330,clear primary
aug_train_30234_33329,cloudy
aug_train_3368_33328,cloudy
aug_train_9087_33327,clear primary
aug_train_33686_33326,clear primary
aug_train_8867_33325,clear primary
aug_train_14158_33324,partly_cloudy primary
aug_train_107_33323,partly_cloudy primary
aug_train_18663_33322,clear primary
aug_train_8426_33321,clear primary
aug_train_23051_33320,partly_cloudy primary
aug_train_4045_33319,clear primary
aug_train_12408_33318,clear primary
aug_train_38217_33317,cloudy
aug_train_13109_33316,clear primary
aug_train_19598_33315,clear primary
aug_train_4860_33314,clear primary
aug_train_19833_33313,clear primary
aug_train_33998_33312,clear primary
aug_train_9046_33311,clear primary
aug_train_17239_33310,clear water
aug_train_18519_33309,clear primary
aug_train_17174_33308,clear primary
aug_train_39816_33307,clear primary
aug_train_17895_33306,clear primary
aug_train_10461_33305,clear primary
aug_train_18344_33304,cloudy
aug_train_16769_33303,clear primary
aug_train_33773_33302,cloudy
aug_train_9353_33301,clear primary
aug_train_7515_33300,clear primary
aug_train_8682_33299,clear primary
aug_train_36465_33298,clear primary
aug_train_31720_33297,clear primary
aug_train_10936_33296,clear primary
aug_train_32838_33295,clear primary
aug_train_36307_33294,clear primary
aug_train_9891_33293,clear primary
aug_train_2958_33292,clear primary
aug_train_26659_33291,clear primary
aug_train_23683_33290,partly_cloudy primary
aug_train_40168_33289,cloudy
aug_train_30272_33288,haze primary
aug_train_36193_33287,clear primary
aug_train_16594_33286,clear primary
aug_train_27094_33285,clear primary
aug_train_7008_33284,cloudy
aug_train_2453_33283,haze primary
aug_train_32410_33282,partly_cloudy primary
aug_train_4032_33281,partly_cloudy primary
aug_train_19988_33280,partly_cloudy primary
aug_train_36495_33279,clear primary
aug_train_4241_33278,clear primary
aug_train_7437_33277,clear primary
aug_train_11961_33276,haze primary
aug_train_7307_33275,clear primary
aug_train_21177_33274,clear primary
aug_train_5548_33273,cloudy
aug_train_7254_33272,clear primary
aug_train_6215_33271,haze primary
aug_train_30414_33270,clear primary
aug_train_29966_33269,clear primary
aug_train_6145_33268,clear primary
aug_train_9671_33267,clear primary
aug_train_13835_33266,partly_cloudy primary
aug_train_6047_33265,clear primary
aug_train_6015_33264,clear primary
aug_train_8186_33263,clear primary
aug_train_31698_33262,cloudy
aug_train_34939_33261,clear primary
aug_train_232_33260,clear primary
aug_train_21778_33259,clear primary
aug_train_14945_33258,clear primary
aug_train_18129_33257,clear primary
aug_train_9158_33256,clear primary
aug_train_7390_33255,clear primary
aug_train_11134_33254,clear primary
aug_train_37389_33253,haze primary
aug_train_21300_33252,clear primary
aug_train_35999_33251,partly_cloudy primary
aug_train_3539_33250,clear primary
aug_train_3439_33249,partly_cloudy primary
aug_train_25748_33248,clear primary
aug_train_38183_33247,partly_cloudy primary
aug_train_39577_33246,clear primary
aug_train_31266_33245,clear primary
aug_train_21257_33244,clear primary
aug_train_33403_33243,haze primary
aug_train_8620_33242,partly_cloudy primary
aug_train_6870_33241,clear primary
aug_train_7400_33240,clear primary
aug_train_3347_33239,clear primary
aug_train_20621_33238,clear primary
aug_train_5098_33237,clear primary
aug_train_40336_33236,partly_cloudy primary
aug_train_29715_33235,clear primary
aug_train_39136_33234,clear primary
aug_train_39932_33233,partly_cloudy primary
aug_train_31602_33232,clear primary
aug_train_8191_33231,clear primary
aug_train_27518_33230,clear primary
aug_train_39858_33229,clear primary
aug_train_2714_33228,clear primary
aug_train_4940_33227,clear primary
aug_train_26452_33226,clear primary
aug_train_6140_33225,clear primary
aug_train_1169_33224,clear primary
aug_train_20816_33223,clear primary
aug_train_37677_33222,clear primary
aug_train_19843_33221,clear primary
aug_train_23689_33220,haze primary
aug_train_5014_33219,clear primary
aug_train_28865_33218,clear primary
aug_train_20412_33217,clear primary
aug_train_14577_33216,partly_cloudy primary
aug_train_9963_33215,clear primary
aug_train_4038_33214,cloudy
aug_train_19310_33213,partly_cloudy primary
aug_train_8201_33212,partly_cloudy primary
aug_train_25030_33211,clear primary
aug_train_3398_33210,haze primary
aug_train_24731_33209,clear primary
aug_train_26435_33208,clear primary
aug_train_36222_33207,haze primary
aug_train_23981_33206,cloudy
aug_train_4301_33205,clear primary
aug_train_32795_33204,cloudy
aug_train_4591_33203,clear primary
aug_train_748_33202,clear primary
aug_train_7671_33201,clear primary
aug_train_31128_33200,clear primary
aug_train_19240_33199,clear primary
aug_train_2088_33198,partly_cloudy primary
aug_train_2564_33197,clear primary
aug_train_31730_33196,clear primary
aug_train_1007_33195,clear primary
aug_train_16044_33194,haze primary
aug_train_40045_33193,partly_cloudy primary
aug_train_25747_33192,cloudy
aug_train_14810_33191,clear primary
aug_train_13190_33190,clear primary
aug_train_6618_33189,partly_cloudy primary
aug_train_38028_33188,clear primary
aug_train_33907_33187,clear primary
aug_train_7182_33186,partly_cloudy primary
aug_train_9262_33185,clear primary
aug_train_39821_33184,cloudy
aug_train_8280_33183,clear primary
aug_train_9743_33182,clear primary
aug_train_19241_33181,partly_cloudy primary
aug_train_2109_33180,partly_cloudy primary
aug_train_26704_33179,cloudy
aug_train_12205_33178,clear primary
aug_train_30704_33177,partly_cloudy primary
aug_train_13039_33176,clear primary
aug_train_10225_33175,cloudy
aug_train_8959_33174,clear primary
aug_train_9172_33173,clear primary
aug_train_644_33172,clear primary
aug_train_21951_33171,clear primary
aug_train_28160_33170,clear primary
aug_train_7426_33169,haze primary
aug_train_21319_33168,clear primary
aug_train_5366_33167,clear primary
aug_train_14009_33166,cloudy
aug_train_184_33165,partly_cloudy primary
aug_train_14377_33164,clear primary
aug_train_22655_33163,partly_cloudy primary
aug_train_25361_33162,clear primary
aug_train_26299_33161,clear primary
aug_train_23182_33160,haze primary
aug_train_19117_33159,cloudy
aug_train_8167_33158,partly_cloudy primary
aug_train_307_33157,clear primary
aug_train_20848_33156,clear primary
aug_train_14692_33155,haze primary
aug_train_2219_33154,clear primary
aug_train_31279_33153,clear primary
aug_train_19780_33152,clear primary
aug_train_36537_33151,cloudy
aug_train_2638_33150,clear primary
aug_train_33490_33149,partly_cloudy primary
aug_train_18887_33148,cloudy
aug_train_18658_33147,cloudy
aug_train_15274_33146,clear water
aug_train_24663_33145,clear primary
aug_train_15801_33144,clear primary
aug_train_25954_33143,clear primary
aug_train_29620_33142,clear primary
aug_train_30341_33141,haze primary
aug_train_35901_33140,clear primary
aug_train_38217_33139,cloudy
aug_train_12683_33138,clear water
aug_train_32331_33137,partly_cloudy primary
aug_train_24513_33136,clear primary
aug_train_15996_33135,clear primary
aug_train_13876_33134,partly_cloudy primary
